firstName,lastName,randomNum,username,email,password,location,latitude,longitude,joining_date
Lane,Johnston,787,Lane787,jlane787@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jordan,Cabrera,951,Jordan951,cjordan951@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Lynn,Fuller,687,Lynn687,flynn687@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Yasir,Jefferson,518,Yasir518,jyasir518@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Amal,Stuart,977,Amal977,samal977@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Oren,Schroeder,993,Oren993,soren993@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Sophia,Ferguson,783,Sophia783,fsophia783@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Sophia,Yates,790,Sophia790,ysophia790@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Eric,Shaw,540,Eric540,seric540@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Asher,Murray,850,Asher850,masher850@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Evan,Nichols,854,Evan854,nevan854@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Madeline,Chapman,810,Madeline810,cmadeline810@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jayme,Jefferson,598,Jayme598,jjayme598@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Gail,Crosby,980,Gail980,cgail980@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Kasimir,Oliver,534,Kasimir534,okasimir534@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Barrett,Rivera,799,Barrett799,rbarrett799@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Buffy,Hess,737,Buffy737,hbuffy737@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Oleg,Sanford,589,Oleg589,soleg589@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Shelby,Levine,537,Shelby537,lshelby537@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Kane,Dudley,812,Kane812,dkane812@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Coby,Santiago,837,Coby837,scoby837@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Anne,Stevenson,575,Anne575,sanne575@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Kirsten,Raymond,551,Kirsten551,rkirsten551@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Cynthia,Benjamin,821,Cynthia821,bcynthia821@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Dahlia,Miles,752,Dahlia752,mdahlia752@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Vivien,Dean,715,Vivien715,dvivien715@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jane,Mason,910,Jane910,mjane910@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Melinda,Davenport,833,Melinda833,dmelinda833@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Deacon,Nunez,698,Deacon698,ndeacon698@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Donna,Howard,695,Donna695,hdonna695@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Dylan,Hale,602,Dylan602,hdylan602@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Morgan,Glover,504,Morgan504,gmorgan504@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Knox,Haney,948,Knox948,hknox948@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ora,Patel,553,Ora553,pora553@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Quyn,Compton,719,Quyn719,cquyn719@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ramona,Conrad,890,Ramona890,cramona890@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Xantha,Ferguson,937,Xantha937,fxantha937@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Kim,Hurst,677,Kim677,hkim677@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Justina,Montgomery,875,Justina875,mjustina875@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Dustin,Downs,580,Dustin580,ddustin580@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Kieran,Calderon,736,Kieran736,ckieran736@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Nevada,Whitehead,840,Nevada840,wnevada840@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Micah,James,520,Micah520,jmicah520@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Sawyer,Vaughn,992,Sawyer992,vsawyer992@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Elmo,Riley,580,Elmo580,relmo580@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Bell,Levy,703,Bell703,lbell703@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Allegra,Beach,940,Allegra940,ballegra940@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Shelly,Hunter,929,Shelly929,hshelly929@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
May,Adkins,985,May985,amay985@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Leandra,Good,820,Leandra820,gleandra820@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Matthew,Merritt,905,Matthew905,mmatthew905@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Serina,Saunders,599,Serina599,sserina599@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Althea,Mcclure,795,Althea795,malthea795@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Emerson,Nolan,865,Emerson865,nemerson865@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Shoshana,Morrison,543,Shoshana543,mshoshana543@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Paki,Henderson,510,Paki510,hpaki510@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Cherokee,Coleman,643,Cherokee643,ccherokee643@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Hector,Pratt,666,Hector666,phector666@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Garrison,Garrett,960,Garrison960,ggarrison960@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Alika,Smith,820,Alika820,salika820@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Wynne,Maynard,552,Wynne552,mwynne552@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Neville,Lindsey,689,Neville689,lneville689@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Wing,Stark,895,Wing895,swing895@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Garth,Reed,826,Garth826,rgarth826@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Lois,Mathews,862,Lois862,mlois862@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Abra,Cleveland,724,Abra724,cabra724@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Myles,Orr,903,Myles903,omyles903@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Mariam,Butler,567,Mariam567,bmariam567@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ignacia,Rosa,895,Ignacia895,rignacia895@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Travis,Hale,676,Travis676,htravis676@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jenette,Woods,797,Jenette797,wjenette797@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Drake,Moses,534,Drake534,mdrake534@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Beck,Richardson,937,Beck937,rbeck937@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jarrod,Wade,831,Jarrod831,wjarrod831@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Kelly,Craig,926,Kelly926,ckelly926@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Teagan,Saunders,524,Teagan524,steagan524@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jenette,Neal,734,Jenette734,njenette734@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Mercedes,Dickson,702,Mercedes702,dmercedes702@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Plato,Brown,517,Plato517,bplato517@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Zia,Phelps,642,Zia642,pzia642@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Rhona,Skinner,781,Rhona781,srhona781@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Sasha,Levy,526,Sasha526,lsasha526@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Cyrus,Sims,928,Cyrus928,scyrus928@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Pearl,Spears,745,Pearl745,spearl745@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Rigel,Reed,903,Rigel903,rrigel903@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Dacey,Lyons,855,Dacey855,ldacey855@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Bradley,Espinoza,833,Bradley833,ebradley833@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Blaze,Phelps,982,Blaze982,pblaze982@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ariana,Higgins,611,Ariana611,hariana611@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Louis,Tyler,829,Louis829,tlouis829@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Alyssa,Mathis,545,Alyssa545,malyssa545@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Emily,Stewart,627,Emily627,semily627@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Kato,Myers,735,Kato735,mkato735@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Adara,Gallegos,673,Adara673,gadara673@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Colorado,Tillman,684,Colorado684,tcolorado684@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Dexter,Weaver,505,Dexter505,wdexter505@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Chandler,Perkins,706,Chandler706,pchandler706@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Devin,Burnett,798,Devin798,bdevin798@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Neil,William,956,Neil956,wneil956@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Courtney,Carney,864,Courtney864,ccourtney864@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Guy,Henry,808,Guy808,hguy808@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Wylie,Gillespie,798,Wylie798,gwylie798@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ori,Bell,841,Ori841,bori841@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Xenos,Sheppard,683,Xenos683,sxenos683@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Lois,Burton,506,Lois506,blois506@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Cairo,Thompson,552,Cairo552,tcairo552@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Isaiah,Hawkins,571,Isaiah571,hisaiah571@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Barry,Weber,563,Barry563,wbarry563@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Liberty,Navarro,958,Liberty958,nliberty958@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Yuli,Sanchez,881,Yuli881,syuli881@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ocean,Bowers,919,Ocean919,bocean919@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Mira,Dunlap,566,Mira566,dmira566@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Hilary,Griffith,909,Hilary909,ghilary909@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Brielle,Brewer,961,Brielle961,bbrielle961@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Kirby,Sykes,781,Kirby781,skirby781@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
